direct id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program,existing or new,id
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Insulin Lispro Junior Kwikpen*,,insulin lispro junior kwikpen*,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Insulin Lispro Kwikpen,,insulin lispro kwikpen,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Insulin Lispro Kwikpen*,,insulin lispro kwikpen*,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Insulin Lispro Protamine/ins Lispro 75/25 Kwikpen,,insulin lispro protamine/ins lispro 75/25 kwikpen,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Insulin Lispro*,,insulin lispro*,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Insulin Lispro/insulin Lispro Protamine,,insulin lispro/insulin lispro protamine,pediatric assistance fund,,5691
683eafba658efbd7a8fc53bc,"HIV, AIDS Treatment & Prevention",gooddays,Intelence,,intelence,"hiv, aids treatment & prevention fund",,5749
683eb07337b86bfd7218a0c2,Dupuytren's Disease,healthwell,Interferon,,interferon,dupuytren's disease fund,,5654
683eb07337b86bfd7218a0eb,Peyronie's Disease,healthwell,Interferon,,interferon,peyronie's disease fund,,5692
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interferon Alfa-2a,,interferon alfa-2a,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0b9,Chronic Myeloid Leukemia - Medicare Access,healthwell,Interferon Alfa-2b,,interferon alfa-2b,chronic myeloid leukemia - medicare access fund,,5645
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interferon Alfa-2b,,interferon alfa-2b,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0e0,Multiple Sclerosis - Medicare Access,healthwell,Interferon Alfa-2b,,interferon alfa-2b,multiple sclerosis - medicare access fund,,5683
683eb07337b86bfd7218a0e3,Neuroendocrine Tumors,healthwell,Interferon Alfa-n3,,Interferon Alfa-2a,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interferon Beta,,interferon beta,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0e0,Multiple Sclerosis - Medicare Access,healthwell,Interferon Beta,,interferon beta,multiple sclerosis - medicare access fund,,5683
683eab51c1adc57577caa6ab,Multiple Sclerosis,accessia,Interferon Beta-1a,,interferon beta-1a,,,
683eab51c1adc57577caa6ac,Multiple Sclerosis,accessia,Interferon Beta-1a,,interferon beta-1a,,,
683eab51c1adc57577caa6ab,Multiple Sclerosis,accessia,Interferon Beta-1b,,interferon beta-1b,,,
683eab51c1adc57577caa6ac,Multiple Sclerosis,accessia,Interferon Beta-1b,,interferon beta-1b,,,
683eab51c1adc57577caa6c0,Primary Immune Deficiency,accessia,Interferon Gamma-1B,,interferon gamma-1b,,,
683eab51c1adc57577caa6c1,Primary Immune Deficiency,accessia,Interferon Gamma-1B,,interferon gamma-1b,,,
683eb07337b86bfd7218a0b9,Chronic Myeloid Leukemia - Medicare Access,healthwell,Interferon Gamma-1b,,interferon gamma-1b,chronic myeloid leukemia - medicare access fund,,5645
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interleukin-4,,interleukin-4,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interleukin-6,,interleukin-6,melanoma - medicare access fund,,5678
683eafba658efbd7a8fc53bf,Hepatitis C,gooddays,Intron A,,intron a,,,
683eafba658efbd7a8fc53c7,Metastatic Melanoma,gooddays,Intron A,,intron a,,,
683eb07337b86bfd7218a0b3,Carcinoid Tumors and Associated Symptoms - Medicare Access,healthwell,Intron A,,intron a,carcinoid tumors and associated symptoms - medicare access fund,,5640
683eb07337b86bfd7218a0b9,Chronic Myeloid Leukemia - Medicare Access,healthwell,Intron A,,intron a,chronic myeloid leukemia - medicare access fund,,5645
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Intron A,,intron a,melanoma - medicare access fund,,5678
683ec3aa1b52e28e932e22d3,Hepatitis C,TAF,Intron A,,intron a,hepatitis c fund,,5530
683ec3aa1b52e28e932e22e4,Melanoma,TAF,Intron A,,intron a,melanoma fund,,5546
683eb07337b86bfd7218a0b3,Carcinoid Tumors and Associated Symptoms - Medicare Access,healthwell,Intron A Multidose Pen,,intron a multidose,carcinoid tumors and associated symptoms - medicare access fund,,5640
683eb07337b86bfd7218a0cd,Hepatitis C,healthwell,Intron-a,,intron a,,,
683eb07337b86bfd7218a0df,Multiple Myeloma - Medicare Access,healthwell,Intron-a,,intron a,multiple myeloma - medicare access fund,,5682
683eb07337b86bfd7218a0f1,Renal Cell Carcinoma - Medicare Access,healthwell,Intron-a,,intron a,renal cell carcinoma - medicare access fund,,5698
683eb07337b86bfd7218a0cd,Hepatitis C,healthwell,Intron-a W/ Diluent,,intron-a w/ diluent,,,
683eb07337b86bfd7218a0de,Movement Disorders - Medicare Access,healthwell,Intuniv,,intuniv,movement disorders - medicare access fund,,5681
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Intuniv,,intuniv,pediatric assistance fund,,5691
683ec3aa1b52e28e932e22e5,"MPS I - Hurler Syndrome (Hurler-Scheie, Scheie)",TAF,Intuniv,,intuniv,"mps i - hurler syndrome (hurler-scheie, scheie) fund",,5547
683ec3aa1b52e28e932e22ee,Neurofibromatosis,TAF,Intuniv,,intuniv,neurofibromatosis fund,,5556
683eb07337b86bfd7218a0c1,Diabetic Foot Ulcers,healthwell,Invanz,,invanz,diabetic foot ulcers fund,,5653
683ec3aa1b52e28e932e22be,Chronic Granulomatous Disease (CGD),TAF,Invanz,,invanz,chronic granulomatous disease (cgd) fund,,5511
683ec3aa1b52e28e932e2308,Skin and Skin Structure Infections,TAF,Invanz,,invanz,skin and skin structure infections fund,,5582
683eb07337b86bfd7218a0b2,Cancer-Related Behavioral Health,healthwell,Invega,,invega,cancer-related behavioral health fund,,5639
683eb07337b86bfd7218a0e2,Neurocognitive Disease with Psychosis - Medicare Access,healthwell,Invega,,invega,neurocognitive disease with psychosis - medicare access fund,,5685
683eb07337b86bfd7218a0e6,Oncology Caregiver Behavioral Health Fund,healthwell,Invega,,invega,,,
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Invega,,invega,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f2,Schizophrenia - Medicare Access,healthwell,Invega,,invega,schizophrenia - medicare access fund,,5699
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Invega Hafyera,,invega hafyera,pediatric assistance fund,,5691
683eb07337b86bfd7218a0e2,Neurocognitive Disease with Psychosis - Medicare Access,healthwell,Invega Sustenna,,invega sustenna,neurocognitive disease with psychosis - medicare access fund,,5685
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Invega Sustenna,,invega sustenna,pediatric assistance fund,,5691
683eb07337b86bfd7218a0e2,Neurocognitive Disease with Psychosis - Medicare Access,healthwell,Invega Trinza,,invega trinza,neurocognitive disease with psychosis - medicare access fund,,5685
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Invega Trinza,,invega trinza,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Invokamet,,invokamet,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Invokamet Xr,,invokamet xr,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Invokana,,invokana,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0cc,Head and Neck Cancer - Medicare Access,healthwell,Iodine-125,,iodine-125,head and neck cancer - medicare access fund,,5664
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Iodine-125,,iodine-125,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0ee,Prostate Cancer - Medicare Access,healthwell,Iodine-125 (no-otc),,iodine-125,prostate cancer - medicare access fund,,5695
683eb07337b86bfd7218a0c4,Fungal Infections-Aspergillosis and Candidiasis,healthwell,Iodoquinol,,iodoquinol,fungal infections-aspergillosis and candidiasis fund,,5656
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Ipilimumab,,ipilimumab,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0e3,Neuroendocrine Tumors,healthwell,Ipilimumab,,ipilimumab,,,
683eb07337b86bfd7218a0aa,Asthma,healthwell,Ipratropium Bromide,,ipratropium bromide,,,
683eb07337b86bfd7218a0ba,Chronic Obstructive Pulmonary Disease - Medicare Access,healthwell,Ipratropium Bromide,,ipratropium bromide,chronic obstructive pulmonary disease - medicare access fund,,5646
683eb07337b86bfd7218a0e9,Parkinson’s Disease  - Medicare Access,healthwell,Ipratropium Bromide,,ipratropium bromide,,,
683ec3aa1b52e28e932e22c1,Chronic Obstructive Pulmonary Disease (COPD),TAF,Ipratropium bromide,,ipratropium bromide,chronic obstructive pulmonary disease (copd) fund,,5514
683ec3aa1b52e28e932e22c1,Chronic Obstructive Pulmonary Disease (COPD),TAF,Ipratropium bromide + Albuterol sulfate,,Albuterol Sulfate,chronic obstructive pulmonary disease (copd) fund,,5514
683eb07337b86bfd7218a0aa,Asthma,healthwell,Ipratropium Bromide/albuterol,,ipratropium bromide/albuterol,,,
683eb07337b86bfd7218a0aa,Asthma,healthwell,Ipratropium Bromide/albuterol Sulfate,,ipratropium bromide/albuterol sulfate,,,
683eb07337b86bfd7218a0be,Cystic Fibrosis Treatments,healthwell,Ipratropium Combine With Albuterol,,ipratropium combine with albuterol,cystic fibrosis treatments fund,,5650
683ec3aa1b52e28e932e22fb,Primary Biliary Cholangitis (PBC),TAF,Iqirvo,,iqirvo,primary biliary cholangitis (pbc) fund,,5569
683eb07337b86bfd7218a0b7,Chronic Heart Failure - Medicare Access,healthwell,Irbesartan,,irbesartan,chronic heart failure - medicare access fund,,5644
683ec3aa1b52e28e932e22e5,"MPS I - Hurler Syndrome (Hurler-Scheie, Scheie)",TAF,Irbesartan,,irbesartan,"mps i - hurler syndrome (hurler-scheie, scheie) fund",,5547
683ec3aa1b52e28e932e22e7,MPS VII - Sly Syndrome,TAF,Irbesartan,,irbesartan,mps vii - sly syndrome fund,,5549
683ec3aa1b52e28e932e22e5,"MPS I - Hurler Syndrome (Hurler-Scheie, Scheie)",TAF,Irbesartan + Hydrochlorothiazide,,Irbesartan,"mps i - hurler syndrome (hurler-scheie, scheie) fund",,5547
683eb07337b86bfd7218a0b2,Cancer-Related Behavioral Health,healthwell,Irenka,,irenka,cancer-related behavioral health fund,,5639
683eb07337b86bfd7218a0c3,Emergency/Medical Workers Behavioral Health Fund,healthwell,Irenka,,irenka,,,
683eb07337b86bfd7218a0e6,Oncology Caregiver Behavioral Health Fund,healthwell,Irenka,,irenka,,,
683eafba658efbd7a8fc53cf,Non-Small Cell Lung Cancer,gooddays,Iressa,,iressa,,,
683eb07337b86bfd7218a0e4,Non-Small Cell Lung Cancer - Medicare Access,healthwell,Iressa,,iressa,non-small cell lung cancer - medicare access fund,,5686
683ec3aa1b52e28e932e22f1,Non-Small Cell Lung Cancer (NSCLC),TAF,Iressa,,iressa,non-small cell lung cancer (nsclc) fund,,5559
683eafba658efbd7a8fc53c6,Metastatic Colorectal Cancer,gooddays,Irinotecan,,irinotecan,,,
683eb07337b86bfd7218a0bb,Colorectal Carcinoma - Medicare Access,healthwell,Irinotecan,,irinotecan,colorectal carcinoma - medicare access fund,,5647
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Irinotecan,,irinotecan,gastric cancer - medicare access fund,,5657
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Irinotecan,,irinotecan,glioblastoma multiforme/anaplastic astrocytoma fund,,5660
683eb07337b86bfd7218a0e4,Non-Small Cell Lung Cancer - Medicare Access,healthwell,Irinotecan,,irinotecan,non-small cell lung cancer - medicare access fund,,5686
683eb07337b86bfd7218a0e7,Ovarian Cancer - Medicare Access,healthwell,Irinotecan,,irinotecan,ovarian cancer - medicare access fund,,5689
683eb07337b86bfd7218a0f5,Small Cell Lung Cancer - Medicare Access,healthwell,Irinotecan,,irinotecan,small cell lung cancer - medicare access fund,,5701
683eb35152f4d71ca049b0ff,Colorectal Cancer,PAN,IRINOTECAN HCL,irinotecan hcl,irinotecan hcl,colorectal cancer fund,,5767
683eb35152f4d71ca049b108,Glioblastoma Multiforme,PAN,IRINOTECAN HCL,irinotecan hcl,irinotecan hcl,glioblastoma multiforme fund,,5771
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,IRINOTECAN HCL,irinotecan hcl,irinotecan hcl,,,
683eb07337b86bfd7218a0e8,Pancreatic Cancer - Medicare Access,healthwell,Irinotecan Hcl Novaplus,,irinotecan hcl novaplus,pancreatic cancer - medicare access fund,,5690
683eb07337b86bfd7218a0e3,Neuroendocrine Tumors,healthwell,Irinotecan Hydrochloride,,Irinotecan,,,
683eb07337b86bfd7218a0bf,Cystic Fibrosis Vitamins and Supplements,healthwell,Iron (all Varieties)*,,iron *,cystic fibrosis vitamins and supplements fund,,5651
683eb07337b86bfd7218a0d6,Inborn Metabolic or Genetic Bile Acid Deficiency Vitamins and Supplements,healthwell,Iron Supplements (all Varieties)*,,iron supplements *,inborn metabolic or genetic bile acid deficiency vitamins and supplements fund,,5673
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,"IS-D 10,000",,is-d 10,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,"IS-D 10,000",,is-d 10,,,
683eafba658efbd7a8fc53bc,"HIV, AIDS Treatment & Prevention",gooddays,Isentress,,isentress,"hiv, aids treatment & prevention fund",,5749
683eb07337b86bfd7218a0bf,Cystic Fibrosis Vitamins and Supplements,healthwell,Isocal (all Varieties),,isocal,cystic fibrosis vitamins and supplements fund,,5651
683eb07337b86bfd7218a0e0,Multiple Sclerosis - Medicare Access,healthwell,Isoniazid,,isoniazid,multiple sclerosis - medicare access fund,,5683
683eb07337b86bfd7218a0e5,Nontuberculous Mycobacterium - Medicare Access,healthwell,Isoniazid,,isoniazid,nontuberculous mycobacterium - medicare access fund,,5687
683eb07337b86bfd7218a0aa,Asthma,healthwell,Isoproterenol,,isoproterenol,,,
683eb07337b86bfd7218a0b7,Chronic Heart Failure - Medicare Access,healthwell,Isoproterenol,,isoproterenol,chronic heart failure - medicare access fund,,5644
683eab51c1adc57577caa68c,Heart Failure,accessia,Isoproterenol HCl,,isoproterenol hcl,,,
683eab51c1adc57577caa68d,Heart Failure,accessia,Isoproterenol HCl,,isoproterenol hcl,,,
683eb07337b86bfd7218a0aa,Asthma,healthwell,Isoproterenol Hydrochloride,,isoproterenol hydrochloride,,,
683eb07337b86bfd7218a0ba,Chronic Obstructive Pulmonary Disease - Medicare Access,healthwell,Isoproterenol Hydrochloride,,isoproterenol hydrochloride,chronic obstructive pulmonary disease - medicare access fund,,5646
683eb07337b86bfd7218a0dd,Migraine,healthwell,Isoptin Sr,,isoptin sr,migraine fund,,5680
683eb07337b86bfd7218a0b7,Chronic Heart Failure - Medicare Access,healthwell,Isordil Titradose,,isordil titradose,chronic heart failure - medicare access fund,,5644
683eab51c1adc57577caa68c,Heart Failure,accessia,Isosorb Dinitrate-hydrALAZINE,,isosorb dinitrate-hydralazine,,,
683eab51c1adc57577caa68d,Heart Failure,accessia,Isosorb Dinitrate-hydrALAZINE,,isosorb dinitrate-hydralazine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Isotretinoin,,isotretinoin,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0d6,Inborn Metabolic or Genetic Bile Acid Deficiency Vitamins and Supplements,healthwell,Isovaleric Acidemia Formula (all Varieties),,isovaleric acidemia formula,inborn metabolic or genetic bile acid deficiency vitamins and supplements fund,,5673
683ec3aa1b52e28e932e22e5,"MPS I - Hurler Syndrome (Hurler-Scheie, Scheie)",TAF,Isradipine,,isradipine,"mps i - hurler syndrome (hurler-scheie, scheie) fund",,5547
683eb07337b86bfd7218a0dd,Migraine,healthwell,Istalol,,istalol,migraine fund,,5680
683eb07337b86bfd7218a0bd,Cushing's Disease or Cushing's Syndrome,healthwell,Isturisa,,isturisa,cushing's disease or cushing's syndrome fund,,5649
683eb07337b86bfd7218a0e3,Neuroendocrine Tumors,healthwell,Isturisa,,isturisa,,,
683eb35152f4d71ca049b100,Cushing's Disease or Syndrome,PAN,ISTURISA,osilodrostat phosphate,isturisa,cushing's disease or syndrome fund,,5768
683eab51c1adc57577caa68c,Heart Failure,accessia,Isuprel,,isuprel,,,
683eab51c1adc57577caa68d,Heart Failure,accessia,Isuprel,,isuprel,,,
683eb07337b86bfd7218a0b7,Chronic Heart Failure - Medicare Access,healthwell,Isuprel,,isuprel,chronic heart failure - medicare access fund,,5644
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Itovebi,,itovebi,breast cancer - medicare access fund,,5637
683ec3aa1b52e28e932e22bd,Breast Cancer,TAF,Itovebi,,itovebi,breast cancer fund,,5510
683eafba658efbd7a8fc53b6,Chronic Granulomatous Disease,gooddays,Itraconazole,,itraconazole,chronic granulomatous disease fund,,5745
683eb07337b86bfd7218a0c4,Fungal Infections-Aspergillosis and Candidiasis,healthwell,Itraconazole,,itraconazole,fungal infections-aspergillosis and candidiasis fund,,5656
683ec3aa1b52e28e932e22be,Chronic Granulomatous Disease (CGD),TAF,Itraconazole,,itraconazole,chronic granulomatous disease (cgd) fund,,5511
683eab51c1adc57577caa68c,Heart Failure,accessia,Ivabradine HCl,,ivabradine hcl,,,
683eab51c1adc57577caa68d,Heart Failure,accessia,Ivabradine HCl,,ivabradine hcl,,,
683eab51c1adc57577caa6af,Myelodysplastic Syndromes,accessia,Ivosidenib,,ivosidenib,,,
683eab51c1adc57577caa6b0,Myelodysplastic Syndromes,accessia,Ivosidenib,,ivosidenib,,,
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Ivosidenib,,ivosidenib,,,
683eb35152f4d71ca049b11b,Melanoma,PAN,IVRA,melphalan hcl,melphalan hcl,,,
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,IVRA,melphalan hcl,melphalan hcl,philadelphia chromosome negative myeloproliferative neoplasms fund,,5794
683eb07337b86bfd7218a0a7,Amyloidosis,healthwell,Ixazomib,,ixazomib,,,
683eb07337b86bfd7218a0df,Multiple Myeloma - Medicare Access,healthwell,Ixazomib Oral,,ixazomib,multiple myeloma - medicare access fund,,5682
683eafba658efbd7a8fc53c4,Metastatic Breast Cancer,gooddays,Ixempra,,ixempra,,,
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Ixempra,,ixempra,breast cancer - medicare access fund,,5637
683ec3aa1b52e28e932e22bd,Breast Cancer,TAF,Ixempra,,ixempra,breast cancer fund,,5510
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Ixifi,,ixifi,autoimmune - medicare access fund,,5632
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Ixifi,,ixifi,inflammatory bowel disease - medicare access fund,,5674
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Ixinity,,ixinity,,,
683ec3aa1b52e28e932e22d2,Hemophilia,TAF,Ixinity,,ixinity,hemophilia fund,,5529
683eab51c1adc57577caa699,Inherited Retinal Diseases,accessia,Izervay,,izervay,,,
683eafba658efbd7a8fc53c2,Macular Disease,gooddays,Izervay,,izervay,macular disease fund,,5753
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Izervay,,izervay,macular degeneration (wet and dry) fund,,5676
683eb35152f4d71ca049b119,Macular Diseases,PAN,IZERVAY,avacincaptad pegol sodium/pf,izervay,macular diseases fund,,5786
683eafba658efbd7a8fc53b7,Chronic Iron Overload,gooddays,Jadenu,,jadenu,chronic iron overload fund,,5746
683eb07337b86bfd7218a0f4,Sickle Cell Disease,healthwell,Jadenu,,jadenu,,,
683eab51c1adc57577caa6c0,Primary Immune Deficiency,accessia,Jakafi,,jakafi,,,
683eab51c1adc57577caa6c1,Primary Immune Deficiency,accessia,Jakafi,,jakafi,,,
683eafba658efbd7a8fc53cb,Myeloproliferative Diseases,gooddays,Jakafi,,jakafi,myeloproliferative diseases fund,,5757
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Jakafi,,jakafi,,,
683eb07337b86bfd7218a0e1,Myelodysplastic Syndromes - Medicare Access,healthwell,Jakafi,,jakafi,myelodysplastic syndromes - medicare access fund,,5684
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Jakafi,,jakafi,pediatric assistance fund,,5691
