ID,Name,Source,Source ID,Generic Name,Company Name,Equivalent,Associated Programs,Associated Drugs Count,Created At,Updated At
21411,iodine-125,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:02,2025-03-16 07:03:02
21412,ipilimumab,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:02,2025-03-16 07:03:02
21413,isotretinoin,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:02,2025-03-16 07:03:02
21416,lomustine,COPAYS_COM,,,,,melanoma fund; non-small cell lung cancers health equity fund,1,2025-03-16 07:03:02,2025-03-16 07:03:02
21417,marimastat,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21418,masoprocol,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21419,megestrol,COPAYS_COM,,,,,melanoma fund; ovarian cancer fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21422,melphalan hydrochloride,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21423,nivolumab,COPAYS_COM,,,,,melanoma fund; non-small cell lung cancers health equity fund; renal cell carcinoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21424,oblimersen,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21427,palladium pd 103,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21428,peginterferon alfa-2b,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21429,peplomycin,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21430,piritrexim,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21432,recombinant interferon alfa,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21435,tasonermin,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21436,tecentriq hebreza,COPAYS_COM,,,,,melanoma fund; non-small cell lung cancers health equity fund; small cell lung cancer fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21437,temozolomide,COPAYS_COM,,,,,melanoma fund; small cell lung cancer fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21439,thymalfasin,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21440,thymopentin,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21441,tirapazamine,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21442,torisel,COPAYS_COM,,,,,melanoma fund; renal cell carcinoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21443,trametinib,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21444,trametinib dimethyl sulfoxide,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21445,treosulfan,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21446,trimetrexate,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21447,vemurafenib,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:03,2025-03-16 07:03:03
21458,hepzato,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:04,2025-03-16 07:03:04
21459,imatinib mesylate,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:04,2025-03-16 07:03:04
21460,imiquimod,COPAYS_COM,,,,,melanoma fund,1,2025-03-16 07:03:04,2025-03-16 07:03:04
21462,eribulin,COPAYS_COM,,,,,metastatic breast cancer fund,1,2025-03-16 07:03:04,2025-03-16 07:03:04
21463,lapatinib,COPAYS_COM,,,,,metastatic breast cancer fund,1,2025-03-16 07:03:04,2025-03-16 07:03:04
21464,lipodox,COPAYS_COM,,,,,metastatic breast cancer fund; multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:04,2025-03-16 07:03:04
21465,tamoxifen citrate,COPAYS_COM,,,,,metastatic breast cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21466,toremifene,COPAYS_COM,,,,,metastatic breast cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21467,5-flourouracil,COPAYS_COM,,,,,metastatic colorectal cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21468,adrenocot,COPAYS_COM,,,,,metastatic colorectal cancer fund; multiple myeloma fund; multiple myeloma health equity fund; multiple sclerosis health equity fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21469,camptosar,COPAYS_COM,,,,,metastatic colorectal cancer fund; non-small cell lung cancers health equity fund; ovarian cancer fund; pancreatic cancer fund; small cell lung cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21470,cortisone,COPAYS_COM,,,,,metastatic colorectal cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21472,dalalone,COPAYS_COM,,,,,metastatic colorectal cancer fund; multiple myeloma fund; multiple myeloma health equity fund; multiple sclerosis health equity fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21473,dekasol,COPAYS_COM,,,,,metastatic colorectal cancer fund; multiple myeloma fund; multiple myeloma health equity fund; multiple sclerosis health equity fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21475,folfiri,COPAYS_COM,,,,,metastatic colorectal cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21477,irinotecan,COPAYS_COM,,,,,metastatic colorectal cancer fund; non-small cell lung cancers health equity fund; ovarian cancer fund; small cell lung cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21478,leucovorin,COPAYS_COM,,,,,metastatic colorectal cancer fund; ovarian cancer fund; pancreatic cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21480,medicort,COPAYS_COM,,,,,metastatic colorectal cancer fund; multiple sclerosis health equity fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21481,medidex,COPAYS_COM,,,,,metastatic colorectal cancer fund; multiple myeloma fund; multiple myeloma health equity fund; multiple sclerosis health equity fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21483,solurex,COPAYS_COM,,,,,metastatic colorectal cancer fund; multiple myeloma fund; multiple myeloma health equity fund; multiple sclerosis health equity fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21487,vegzelma,COPAYS_COM,,,,,metastatic colorectal cancer fund; non-small cell lung cancers health equity fund; ovarian cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21488,wellcovorin,COPAYS_COM,,,,,metastatic colorectal cancer fund,1,2025-03-16 07:03:05,2025-03-16 07:03:05
21489,zaltrap,COPAYS_COM,,,,,metastatic colorectal cancer fund,1,2025-03-16 07:03:06,2025-03-16 07:03:06
21562,alkeran iv,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:08,2025-03-16 07:03:08
21563,aredia,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:08,2025-03-16 07:03:08
21565,blenrep,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:08,2025-03-16 07:03:08
21566,boruzu,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:08,2025-03-16 07:03:08
21567,daratumumab,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:08,2025-03-16 07:03:08
21568,daratumumab and hyaluronida-fihj,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:08,2025-03-16 07:03:08
21569,denosumab,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund; prostate cancer fund; prostate cancer health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21570,elotuzumab,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21573,farydak,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21574,filgrastim-sndz,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21579,granix,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21580,immune globulin intravenous,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21581,ixazomib oral,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21582,kyprolis,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21586,pepaxto,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:09,2025-03-16 07:03:09
21598,sterapred,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:10,2025-03-16 07:03:10
21599,aphexda,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:10,2025-03-16 07:03:10
21601,bendamustine hcl,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund; small cell lung cancer fund,1,2025-03-16 07:03:10,2025-03-16 07:03:10
21603,carvykti,COPAYS_COM,,,,,multiple myeloma fund; multiple myeloma health equity fund,1,2025-03-16 07:03:10,2025-03-16 07:03:10
21604,acetylcarnitine,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21605,ampyra,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21608,azathioprine,COPAYS_COM,,,,,multiple sclerosis health equity fund; myasthenia gravis fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21609,baclofen,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21613,botulinum toxin injection,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21616,carimune,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21618,cosyntropin,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21619,daclizumab soln,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21620,depo medrol,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21621,diroximel fumarate,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21622,dronabinol,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21624,fleqsuvy,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21629,h.p. acthar gel,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21630,inosine pranobex,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:12,2025-03-16 07:03:12
21632,kesimpta,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21634,leustatin,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21635,lofepramine,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21638,mitoxantrone hydrochloride,COPAYS_COM,,,,,multiple sclerosis health equity fund; prostate cancer fund; prostate cancer health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21640,muromonab-cd3,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21641,natalizumab,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21645,ocrevus zunovo,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21647,pediaderm ta,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21648,penicillamine,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21649,pentoxifylline,COPAYS_COM,,,,,multiple sclerosis health equity fund; sickle cell disease health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21653,progabide,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21654,rebif rebidose,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21657,rituximab,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21658,rituximab-pvvr,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21660,siponimod,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21661,solu medrol,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21664,tecfidera,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21665,tetrazepam,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21666,tiagabine hydrochloride,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21671,verapamil hydrochloride,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:13,2025-03-16 07:03:13
21674,zinbryta,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:14,2025-03-16 07:03:14
21683,cotolone,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:14,2025-03-16 07:03:14
21684,depopred,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:14,2025-03-16 07:03:14
21685,dimethyl fumarate,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:14,2025-03-16 07:03:14
21686,fingolimod,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:14,2025-03-16 07:03:14
21687,glatiramer,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:14,2025-03-16 07:03:14
21688,medralone,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:14,2025-03-16 07:03:14
21689,teriflunomid,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21690,acthar selfject,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21691,avonex pen,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21692,beta 1 (betamethasone acetate),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21693,betamethasone acetate-sod phos (betamethasone ace),COPAYS_COM,,,,,multiple sclerosis health equity fund; spinal muscular atrophy fund; spinal muscular atrophy health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21694,betamethasone sod phos-acetate (betamethasone acetate),COPAYS_COM,,,,,multiple sclerosis health equity fund; spinal muscular atrophy fund; spinal muscular atrophy health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21695,bsp 0820 (betamethasone acetate),COPAYS_COM,,,,,multiple sclerosis health equity fund; spinal muscular atrophy fund; spinal muscular atrophy health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21697,mitoxantrone hcl,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21698,dxevo 11-day,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21700,taperdex 12-day,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21701,methylprednisolone na suc (pf),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21702,methylprednisolone sodium succ,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21703,solu-medrol (pf),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21705,p-care k40,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21706,p-care k80,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21707,pod-care 100k,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21708,pro-c-dure 5,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21709,pro-c-dure 6,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21711,triamcinolone diacetate,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21713,betamethasone sod phos & acet,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21714,bsp 0820,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21715,pod-care 100c,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:15,2025-03-16 07:03:15
21718,corticotropin gel,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21719,corticotropin,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21720,cladribine (10 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21721,cladribine (4 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21722,cladribine (5 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21723,cladribine (6 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21724,cladribine (7 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21725,cladribine (8 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21726,cladribine (9 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21727,mavenclad (10 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21728,mavenclad (4 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21729,mavenclad (5 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21730,mavenclad (6 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21731,mavenclad (7 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21732,mavenclad (8 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21733,mavenclad (9 tabs),COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21734,dalfampridine er,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21735,avonex prefilled,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21736,interferon beta-1a,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21737,rebif rebidose titration pack,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21738,rebif titration pack,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21739,interferon beta-1b,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21740,peginterferon beta-1a,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21741,plegridy starter pack,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21742,alemtuzumab,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21743,ofatumumab,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21744,ublituximab-xiiy,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21745,dimethyl fumarate starter pack,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21746,monomethyl fumarate,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21747,fingolimod hcl,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21748,fingolimod lauryl sulfate,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21750,ozanimod hcl starter pack,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
21751,ozanimod hcl,COPAYS_COM,,,,,multiple sclerosis health equity fund,1,2025-03-16 07:03:16,2025-03-16 07:03:16
