ID,UUID,Name,Active,Associated SourceDrugs Count,Associated SourceDrugs,Associated Programs Count,Associated Programs,Created At,Updated At
4030,8ede8446-d8f8-40c3-b3e6-792c494282a1,rogaine women,true,1,rogaine for women solution,3,Rogaine for Women Solution Sign-up Coupon; Rogaine for Women Solution Sign-up Coupon; Rogaine for Women Solution Sign-up/receive future savings,2024-08-21 09:12:07,2025-03-16 07:31:39
4031,df1aed71-9992-40dd-b961-f9c82c16795e,rolaids advanced antacid plus anti-gas chewable,true,1,rolaids advanced antacid plus anti-gas chewable tablets,0,"",2024-08-21 09:12:07,2025-03-16 07:31:39
4032,2d6929b9-7cd8-4084-b360-a3dc54e08fd0,rolaids extra strength chewable,true,1,rolaids extra strength chewable tablets,0,"",2024-08-21 09:12:07,2025-03-16 07:31:39
4033,a97ac486-e700-48ac-9362-1882bac3133e,rolvedon,true,4,rolvedon; rolvedon injection; rolvedon; rolvedon,10,Access4Me; Access4Me; Rolvedon injection Copay Card Program; Rolvedon injection Free-Trial Offer; neutropenia fund; access4me; rolvedon commercial copay assistance program; rolvedon first-cycle patient support program; rolvedon commercial copay assistance program; rolvedon first-cycle patient support program,2024-08-21 09:12:07,2025-03-09 11:28:40
4034,2ced1df4-d991-4309-9437-854201694ca8,romidepsin,true,1,romidepsin,1,Romidepsin Copay Card Program,2024-08-21 09:12:07,2025-03-09 11:28:40
4035,5a99c09f-3982-42b8-9959-d2f17a1fab05,ropinirole,true,3,ropinirole tablet; ropinirole tablet; extended release; ropinirole,10,Costco Member Prescription Program; D & W Fresh Market $5.99/$12.99 Generic Program; Family Fare Supermarkets $5.99/$12.99 Generic Program; Price Cutter $4/$10 Medication Savings List; H-E-B Rx Rewards Platinum; VG's Grocery $5.99/$12.99 Generic Program; Forest Hills Foods $5.99/$12.99 Generic Program; Family Fresh Market $5.99/$12.99 Generic Program; ShopRite Prescription Savings Program; movement disorders - medicare access fund,2024-08-21 09:12:07,2024-08-21 09:12:07
4036,fe980a9b-c1e9-497b-9e72-a862d0460955,rosuvastatin calcium,true,1,rosuvastatin calcium tablet,1,Costco Member Prescription Program,2024-08-21 09:12:07,2024-08-21 09:12:07
4037,962c0c28-6a38-4f73-8d60-432749832f5f,roszet,true,1,roszet tablet,0,"",2024-08-21 09:12:07,2025-03-09 11:28:40
4038,6a601353-2150-4853-a40d-f3b1f175f727,rowasa,true,4,rowasa; rowasa; rowasa; rowasa,3,ulcerative colitis fund; inflammatory bowel disease - medicare access fund; viatris patient assistance program (group one medicines),2024-08-21 09:12:07,2025-03-09 11:28:40
4039,8f597a87-bcd1-4cd5-888a-f472de60e558,rowasa enema,true,1,rowasa enema; rectal suspension,1,Viatris Patient Assistance Program (Group One Medicines),2024-08-21 09:12:07,2025-03-16 07:31:39
4040,33f52ee7-744d-4905-acea-32505407bf54,roweepra,true,2,roweepra tablet; roweepra,1,epilepsy fund,2024-08-21 09:12:07,2025-03-09 11:28:40
4041,3014e62b-f07e-49b1-8f43-81e7ab4e2d97,roxicodone,true,1,roxicodone,0,"",2024-08-21 09:12:07,2025-03-09 11:28:40
4042,e8c24ae3-546b-4ef6-a22e-abf8db337e6a,roxybond,true,1,roxybond tablet,0,"",2024-08-21 09:12:07,2025-03-09 11:28:40
4043,f8469eff-07de-4833-9fbf-fd2ce7b6d59e,rozerem,true,5,rozerem; rozerem tablet; rozerem; rozerem; rozerem,6,Help At Hand; Takeda Help At Hand Patient Assistance Program; acid sphingomyelinase deficiency (asmd) fund; rett syndrome fund; circadian rhythm disorders - publicly insured; takeda help at hand patient assistance program,2024-08-21 09:12:07,2025-03-09 11:28:40
4044,590f6594-ab58-487d-b983-0f803def2f49,rozlytrek,true,10,rozlytrek; rozlytrek capsule; rozlytrek; rozlytrek (entrectinib); rozlytrek; rozlytrek; rozlytrek; rozlytrek; rozlytrek; rozlytrek,21,Genentech Patient Foundation; Genentech Patient Foundation; Genentech Oncology Access Solutions; Rozlytrek capsule Copay Card Sign-up; Rozlytrek capsule Mail-In Rebate; biliary tract cancer fund; non-small cell lung cancer (nsclc) fund; non-small cell lung cancer - medicare access fund; pancreatic cancer - medicare access fund; non-small cell lung cancers health equity fund; pancreatic cancer fund; gastrointestinal stromal tumors fund; non-small cell lung cancer fund; glioblastoma multiforme fund; liver cancer fund; genentech oncology access solutions; genentech patient foundation; rozlytrek genentech oncology co-pay assistance program; rozlytrek genentech oncology co-pay assistance program rebate; rozlytrek genentech oncology co-pay assistance program; rozlytrek genentech oncology co-pay assistance program rebate,2024-08-21 09:12:07,2025-03-09 11:28:40
4045,1d1fff97-b756-4784-bc1e-33d798bfd316,rubraca,true,7,rubraca; rubraca tablet; rubraca; rubraca; rubraca; rubraca; rubraca,17,Rubraca Comprehensive Support Programs; pharma& Patient Assistance Program: Rubraca; Rubraca tablet Discount Program/Point System; Rubraca tablet Copay Card Program; Rubraca tablet Discount Program/Point System; ovarian cancer fund; prostate cancer fund; ovarian cancer - medicare access fund; prostate cancer - medicare access fund; prostate cancer health equity fund; pharma& patient assistance program: rubraca; rubraca $0 co-pay program; rubraca coverage link program; rubraca quickstart program; rubraca $0 co-pay program; rubraca coverage link program; rubraca quickstart program,2024-08-21 09:12:07,2025-03-09 11:28:40
4046,798cf23e-352b-40bc-8b12-d0ccb4dac43e,ruconest,true,5,ruconest; ruconest; ruconest; ruconest; ruconest,14,Ruconest Solutions Program; hereditary angioedema (hae) fund; hereditary angioedema - privately insured; hereditary angioedema - publicly insured; hereditary angioedema fund; ruconest solutions program; ruconest bridge to therapy program; ruconest patient savings program; ruconest solutions reimbursement form; ruconest starterrx program; ruconest bridge to therapy program; ruconest patient savings program; ruconest solutions reimbursement form; ruconest starterrx program,2024-08-21 09:12:07,2025-03-16 07:31:40
4047,f4c97ce8-1347-4fe0-ab47-ea0dafc964c6,ruconest vial,true,1,ruconest vial; iv,5,Ruconest Solutions Program; Ruconest vial; iv Copay Card Program; Ruconest vial; iv Discount Program/Point System; Ruconest vial; iv Discount Program/Point System; Ruconest vial; iv Mail-In Rebate,2024-08-21 09:12:07,2025-03-16 07:31:40
4048,86ef7b36-7d85-42f0-a904-565f30b02ed8,rukobia,true,4,rukobia; rukobia tablet; extended release; rukobia; rukobia,15,"ViiVConnect; ViiV Connect; HarborPath ADAP Waiting List Program; Rukobia tablet; extended release Copay Card Sign-up; Rukobia tablet; extended release Mail-In Rebate; Rukobia tablet; extended release Copay Card Program; hiv, aids treatment & prevention fund; harborpath adap waiting list program; viiv connect; rukobia viivconnect rebate; rukobia viivconnect savings card; rukobiaevoucherrx program; rukobia viivconnect rebate; rukobia viivconnect savings card; rukobiaevoucherrx program",2024-08-21 09:12:07,2025-03-09 11:28:40
4049,b3cf89d3-a935-45ee-862e-a5c6dda7c1cb,ruxience,true,6,ruxience injection; iv; ruxience; ruxience; ruxience; ruxience; ruxience,27,"Ruxience injection; iv Mail-In Rebate; Ruxience injection; iv Copay Card Program; Ruxience injection; iv Copay Card Sign-up; Ruxience injection; iv Mail-In Rebate; Ruxience injection; iv Copay Card Program; chronic lymphocytic leukemia fund; rheumatoid arthritis fund; anca-assoc vasculitis, and granulomatosis with polyangiitis (formerly wegeners) fund; autoimmune - medicare access fund; b-cell lymphoma - medicare access fund; idiopathic thrombocytopenic purpura fund; mantle cell lymphoma fund; multiple sclerosis - medicare access fund; pediatric assistance fund; systemic lupus erythematosus fund; waldenstrom macroglobulinemia fund; multiple sclerosis health equity fund; ruxience (for rheumatoid arthritis patients) encompass co-pay assistance program; ruxience encompass co-pay assistance program copay claim (rebate); ruxience medicare part d extra help subsidy; ruxience pfizer oncology together co-pay savings program for injectables; ruxience pfizer oncology together copay claim (rebate); ruxience (for rheumatoid arthritis patients) encompass co-pay assistance program; ruxience encompass co-pay assistance program copay claim (rebate); ruxience medicare part d extra help subsidy; ruxience pfizer oncology together co-pay savings program for injectables; ruxience pfizer oncology together copay claim (rebate)",2024-08-21 09:12:07,2025-03-09 11:28:40
4050,9e177445-2399-4d77-a7fd-2a2d8fb1b981,ryaltris nasal,true,1,ryaltris nasal spray,2,Ryaltris nasal spray Copay Card Download; Ryaltris nasal spray Free Sample Offer,2024-08-21 09:12:07,2025-03-09 11:28:41
4051,4fa7de7a-ccd8-4789-a4cc-057260a1c17f,rybelsus,true,4,rybelsus; rybelsus tablet; rybelsus; rybelsus,10,Novo Nordisk Patient Assistance Program; Novo Nordisk Patient Assistance Program; Rybelsus tablet Copay Card Sign-up; Rybelsus tablet Mail-In Rebate; Rybelsus tablet Free Sample Offer; metabolic dysfunction-associated steatohepatitis fund; type 2 diabetes fund; novo nordisk patient assistance program; rybelsus savings card; rybelsus savings card,2024-08-21 09:12:07,2025-03-09 11:28:41
4052,8cb28a99-838b-48be-8ae0-90909a8d0b11,rybrevant,true,8,rybrevant; rybrevant injection; iv; rybrevant; rybrevant; rybrevant; rybrevant; rybrevant; rybrevant,16,"Johnson & Johnson Patient Assistance Program; Janssen Patient Assistance; Johnson & Johnson Patient Assistance Foundation, Inc. Patient Assistance Program; Janssen CarePath; Rybrevant injection; iv Copay Card Program; Rybrevant injection; iv Copay Card Program; Rybrevant injection; iv Mail-In Rebate; non-small cell lung cancer (nsclc) fund; non-small cell lung cancer - medicare access fund; non-small cell lung cancers health equity fund; non-small cell lung cancer fund; johnson & johnson patient assistance program; rybrevant janssen carepath savings program; rybrevant medicare part d extra help subsidy; rybrevant janssen carepath savings program; rybrevant medicare part d extra help subsidy",2024-08-21 09:12:07,2025-03-09 11:28:41
4053,59cbdc65-6bcb-42d6-811b-ea8806191e26,rydapt,true,9,rydapt (midostaurin); rydapt; rydapt capsule; rydapt; rydapt; rydapt (midostaurin); rydapt; rydapt (midostaurin); rydapt,10,"acute myeloid leukemia fund; Novartis Patient Assistance Now Oncology (PANO); Universal Co-Pay Card; Novartis Patient Assistance Foundation, Inc.; PANO (Novartis Patient Assistance Now Oncology); Novartis Patient Assistance Foundation, Inc. (NPAF); Rydapt capsule Copay Card Sign-up; novartis patient assistance foundation, inc. (npaf); rydapt novartis oncology universal co-pay card; rydapt novartis oncology universal co-pay card",2024-08-21 09:12:07,2025-03-09 11:28:41
4054,10695efc-b9ee-46a0-9c2a-10d23bc8a05c,rykindo,true,2,rykindo injection; rykindo,3,movement disorders - medicare access fund; pediatric assistance fund; schizophrenia - medicare access fund,2024-08-21 09:12:07,2025-03-09 11:28:41
4055,33468336-0abd-4db5-b46d-af68cfbc8ea5,rylaze,true,4,rylaze; rylaze injection; rylaze; rylaze,7,JazzCares - Rylaze; JazzCares: Rylaze; Rylaze injection Copay Card Program; pediatric assistance fund; jazzcares: rylaze; rylaze savings card; rylaze savings card,2024-08-21 09:12:07,2025-03-09 11:28:41
4056,432a431d-88b5-41dd-b6d8-36e17dedbcfd,rystiggo,true,6,rystiggo; rystiggo injection for subcutaneous use; rystiggo; rystiggo; rystiggo; rystiggo,6,Onward Support Program: Rystiggo; Onward Support Program: Rystiggo; myasthenia gravis fund; myasthenia gravis - privately insured; myasthenia gravis - publicly insured; onward support program: rystiggo,2024-08-21 09:12:07,2025-03-09 11:28:41
4057,84383819-54d6-4504-8c38-66f632abc215,rytary,true,5,rytary capsule; extended-release; rytary; rytary; rytary; rytary,11,Amneal Patient Assistance Program; Rytary capsule; extended-release Free-Trial Offer; Rytary capsule; extended-release Copay Card Sign-up; parkinsons disease fund; movement disorders - medicare access fund; parkinson's disease fund; amneal patient assistance program; rytary co-pay savings card; rytary free trial program; rytary co-pay savings card; rytary free trial program,2024-08-21 09:12:07,2025-03-09 11:28:41
4058,994e528a-8ae7-4caf-91f2-b3494141b3f9,rythmol,true,1,rythmol,1,Rx Outreach Medications,2024-08-21 09:12:07,2025-03-09 11:28:41
4059,8af9f2f5-8a09-4daf-85b9-8e8fa799db1a,ryzolt,true,1,ryzolt tablet; extended release,1,Rx Outreach Medications,2024-08-21 09:12:07,2025-03-09 11:28:41
4060,90f659ce-b395-43dc-81ef-a5b6e9bb58d1,sabril,true,3,sabril; sabril tablet; sabril,3,SHAREPlus; epilepsy fund; infantile spasms fund,2024-08-21 09:12:07,2025-03-09 11:28:41
4061,44cf800a-42ab-4da5-957b-08b4547e9333,safyral,true,1,safyral tablet,0,"",2024-08-21 09:12:07,2025-03-09 11:28:41
4062,9c9a39d3-14a6-449a-acab-79a55a95d28e,saizen,true,3,saizen injection; saizen; saizen,1,growth hormone deficiency fund,2024-08-21 09:12:07,2025-03-09 11:28:41
4063,705873cf-da0a-44df-acf3-a01e54ae3533,sajazir,true,5,sajazir; sajazir injection; sajazir; sajazir; sajazir,8,Cycle Vita - Sajazir; Cycle Vita: Sajazir; Sajazir injection Copay Card Program; Sajazir injection Discount Program/Point System; hereditary angioedema (hae) fund; hereditary angioedema - privately insured; hereditary angioedema - publicly insured; hereditary angioedema fund,2024-08-21 09:12:07,2025-03-09 11:28:41
4064,85da7a47-6ab0-4717-8060-138c9591e722,salagen,true,2,salagen tablet; salagen,2,Rx Outreach Medications; rx outreach medications,2024-08-21 09:12:08,2025-03-09 11:28:41
4065,05bce857-1c20-46dd-9e54-0977e4f726dc,salicylic acid,true,3,salicylic acid; salicylic acid; salicylic acid,3,psoriasis fund; gout - medicare access fund; gout travel fund fund,2024-08-21 09:12:08,2024-08-21 09:12:08
4066,0a6d6612-6885-4c2a-83bc-7e0d0752a3b8,salicylic acid shampoo,true,1,salicylic acid shampoo,2,Salicylic Acid Shampoo Discount Program/Point System; Salicylic Acid Shampoo Discount Program/Point System,2024-08-21 09:12:08,2025-03-09 11:28:41
4067,334d2b1a-1e3c-441a-b302-16b129356d70,salsalate,true,2,salsalate; salsalate,4,Costco Member Prescription Program; autoimmune - medicare access fund; gout - medicare access fund; gout travel fund fund,2024-08-21 09:12:08,2024-08-21 09:12:08
4068,21e5e60f-0249-4fb9-812f-60c450faee75,samsca,true,2,samsca tablet; samsca,5,Otsuka Patient Assistance Foundation (OPAF) Patient Assistance Program; Samsca tablet Copay Card Program; otsuka patient assistance foundation (opaf) patient assistance program; samsca commercial copay savings program; samsca commercial copay savings program,2024-08-21 09:12:08,2025-03-09 11:28:41
4069,d6b2c7a3-7ecc-4101-97b1-72fc6e16752c,"samsca 15mg, 30mg",true,1,"samsca tablets 15mg, 30mg",1,Otsuka Patient Assistance Foundation,2024-08-21 09:12:08,2025-03-16 07:31:40
4070,64658d87-bade-4943-9a34-2e6cb4e545ce,sanctura,true,1,sanctura tablet,1,Rx Outreach Medications,2024-08-21 09:12:08,2025-03-09 11:28:41
4071,a1c1276f-e3dd-43f3-9b09-bc925bed6f23,sancuso,true,3,sancuso; sancuso; sancuso,4,Patient Rx Solutions Program - Sancuso; chemotherapy induced nausea or vomiting - medicare access fund; sancuso copay assistance card program; sancuso copay assistance card program,2024-08-21 09:12:08,2025-03-09 11:28:41
4072,d3d9086f-cebd-40b7-b896-eca192c8f230,sancuso transdermal patch,true,1,sancuso transdermal patch,1,Sancuso transdermal patch Copay Card Download,2024-08-21 09:12:08,2025-03-09 11:28:41
4073,4061485e-74a1-43c7-a655-d39e602719ea,sandimmune,true,4,sandimmune; sandimmune; sandimmune; sandimmune,9,Sandimmune Copay Card Sign-up; autoimmune - medicare access fund; idiopathic thrombocytopenic purpura fund; immunosuppressive treatment for solid organ transplant recipients-medicareaccess fund; inflammatory bowel disease - medicare access fund; myelodysplastic syndromes - medicare access fund; myelodysplastic syndromes fund; sandimmune $0 co-pay card; sandimmune $0 co-pay card,2024-08-21 09:12:08,2025-03-09 11:28:41
4074,48687339-f0e4-49ac-8543-f80cb84cbcf1,sandostatin,true,6,sandostatin; sandostatin injectable; injection; sandostatin; sandostatin; sandostatin; sandostatin,6,"neuroendocrine tumors fund; acromegaly fund; carcinoid tumors and associated symptoms - medicare access fund; novartis patient assistance foundation, inc. (npaf); sandostatin lar depot novartis oncology universal co-pay card; sandostatin lar depot novartis oncology universal co-pay card",2024-08-21 09:12:08,2025-03-09 11:28:41
4075,17838e02-a588-4301-b361-2bb5aa051970,sandostatin lar depot,true,6,sandostatin lar depot; sandostatin lar depot injectable; injection; sandostatin lar depot; sandostatin lar depot; sandostatin lar depot; sandostatin lar depot,8,"Novartis Patient Assistance Now Oncology (PANO); Universal Co-Pay Card; Novartis Patient Assistance Foundation, Inc.; PANO (Novartis Patient Assistance Now Oncology); Novartis Patient Assistance Foundation, Inc. (NPAF); Sandostatin LAR Depot injectable; injection Copay Card Sign-up; acromegaly fund; novartis patient assistance foundation, inc. (npaf)",2024-08-21 09:12:08,2025-03-09 11:28:42
